update,kind,reward,rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
36,train,239.59833,0.4609535,492.875,985.75,8,0.24535778164863586,0.49071556329727173,6,2,0.2,0.5,5,5,6,5.5
37,train,238.0173,0.45540422,500.8125,1001.625,8,0.23880597949028015,0.4776119589805603,6,2,0.2,0.5,5,5,6,5.5
38,train,265.70078,0.45833212,560.4285714285714,1120.857142857143,7,0.23614686727523804,0.4722937345504761,6,2,0.2,0.5,5,5,6,5.5
39,train,257.9246499197824,0.4475395290219054,514.2857142857143,1028.5714285714287,7,0.2570611238479614,0.5141222476959229,6,2,0.2,0.5,5,5,6,5.5
40,train,186.1669,0.43603626,414.8888888888889,829.7777777777778,9,0.22234120965003967,0.44468241930007935,6,2,0.2,0.5,5,5,6,5.5
40,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
41,train,455.77515,0.54496276,792.3,1584.6,5,0.28426262736320496,0.5685252547264099,6,2,0.2,0.5,5,5,6,5.5
42,train,530.1902,0.549738,966.25,1932.5,4,0.2703571319580078,0.5407142639160156,6,2,0.2,0.5,5,5,6,5.5
43,train,140.39891,0.37439793,365.1,730.2,10,0.20230349898338318,0.40460699796676636,6,2,0.2,0.5,5,5,6,5.5
44,train,323.2021,0.48653805,624.8333333333334,1249.6666666666667,6,0.25571173429489136,0.5114234685897827,6,2,0.2,0.5,5,5,6,5.5
45,train,257.91745,0.42815867,539.7142857142857,1079.4285714285713,7,0.2386372685432434,0.4772745370864868,6,2,0.2,0.5,5,5,6,5.5
45,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
46,train,428.41913,0.5150744,764.8,1529.6,5,0.2749943137168884,0.5499886274337769,6,2,0.2,0.5,5,5,6,5.5
47,train,290.9609,0.49160767,577.3333333333334,1154.6666666666667,6,0.2505441904067993,0.5010883808135986,6,2,0.2,0.5,5,5,6,5.5
48,train,225.82634,0.431489,497.9375,995.875,8,0.2305615246295929,0.4611230492591858,6,2,0.2,0.5,5,5,6,5.5
49,train,329.45618,0.47128287,630.25,1260.5,6,0.26400962471961975,0.5280192494392395,6,2,0.2,0.5,5,5,6,5.5
50,train,292.6191,0.48739585,579.1666666666666,1158.3333333333333,6,0.25323018431663513,0.5064603686332703,6,2,0.2,0.5,5,5,6,5.5
50,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
1,train,216.85369300842285,0.45375423267576265,438.3125,876.625,8,0.2625366151332855,0.525073230266571,7,5,0.1,0.33,5,5,6,5.5
2,train,201.24889,0.4340763,406.0,812.0,10,0.24826890230178833,0.49653780460357666,7,5,0.1,0.33,5,5,6,5.5
3,train,215.39896,0.45727456,446.77777777777777,893.5555555555555,9,0.24182727932929993,0.48365455865859985,7,5,0.1,0.33,5,5,6,5.5
4,train,214.49034,0.45343515,454.8888888888889,909.7777777777778,9,0.23564620316028595,0.4712924063205719,7,5,0.1,0.33,5,5,6,5.5
5,train,204.55074,0.50215185,399.05,798.1,10,0.2561476528644562,0.5122953057289124,7,5,0.1,0.33,5,5,6,5.5
5,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
6,train,208.1434,0.48097876,416.3888888888889,832.7777777777778,9,0.25077134370803833,0.5015426874160767,7,5,0.1,0.33,5,5,6,5.5
7,train,244.83708,0.5313832,449.8333333333333,899.6666666666666,9,0.27093881368637085,0.5418776273727417,7,5,0.1,0.33,5,5,6,5.5
8,train,339.81485,0.54751873,561.0,1122.0,6,0.30080804228782654,0.6016160845756531,7,5,0.1,0.33,5,5,6,5.5
9,train,183.71114,0.43110546,394.7,789.4,10,0.2388891577720642,0.4777783155441284,7,5,0.1,0.33,5,5,6,5.5
10,train,208.38084,0.4795421,431.55555555555554,863.1111111111111,9,0.24332423508167267,0.48664847016334534,7,5,0.1,0.33,5,5,6,5.5
10,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
11,train,272.0961,0.48479107,501.1875,1002.375,8,0.2685790956020355,0.537158191204071,7,5,0.1,0.33,5,5,6,5.5
12,train,220.24153,0.4636018,441.8333333333333,883.6666666666666,9,0.24844840168952942,0.49689680337905884,7,5,0.1,0.33,5,5,6,5.5
13,train,191.66812,0.46159068,400.95,801.9,10,0.23855021595954895,0.4771004319190979,7,5,0.1,0.33,5,5,6,5.5
14,train,181.08969,0.462915,380.4,760.8,10,0.24232615530490875,0.4846523106098175,7,5,0.1,0.33,5,5,6,5.5
15,train,202.43507,0.4509384,409.5,819.0,8,0.2551407516002655,0.510281503200531,7,5,0.1,0.33,5,5,6,5.5
15,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
16,train,217.16898,0.46163097,433.94444444444446,867.8888888888889,9,0.24907763302326202,0.49815526604652405,7,5,0.1,0.33,5,5,6,5.5
17,train,229.84532,0.4718196,450.6111111111111,901.2222222222222,9,0.2537367045879364,0.5074734091758728,7,5,0.1,0.33,5,5,6,5.5
18,train,308.18405,0.50994056,564.8571428571429,1129.7142857142858,7,0.2732706665992737,0.5465413331985474,7,5,0.1,0.33,5,5,6,5.5
19,train,220.31134,0.47717926,431.1111111111111,862.2222222222222,9,0.25623786449432373,0.5124757289886475,7,5,0.1,0.33,5,5,6,5.5
20,train,208.88203,0.49612984,409.55555555555554,819.1111111111111,9,0.26319146156311035,0.5263829231262207,7,5,0.1,0.33,5,5,6,5.5
20,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
21,train,359.4165,0.52860254,636.25,1272.5,6,0.28332948684692383,0.5666589736938477,7,5,0.1,0.33,5,5,6,5.5
22,train,233.5152,0.48868954,444.75,889.5,8,0.27252450585365295,0.5450490117073059,7,5,0.1,0.33,5,5,6,5.5
23,train,249.51996,0.4480005,507.1875,1014.375,8,0.24667364358901978,0.49334728717803955,7,5,0.1,0.33,5,5,6,5.5
24,train,202.31543,0.47725296,412.9375,825.875,8,0.2535853087902069,0.5071706175804138,7,5,0.1,0.33,5,5,6,5.5
25,train,238.02748,0.4828238,485.3125,970.625,8,0.23947402834892273,0.47894805669784546,7,5,0.1,0.33,5,5,6,5.5
25,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
26,train,224.19945,0.46051937,446.22222222222223,892.4444444444445,9,0.2514176666736603,0.5028353333473206,7,5,0.1,0.33,5,5,6,5.5
27,train,188.22182,0.44351634,389.1,778.2,10,0.2438458353281021,0.4876916706562042,7,5,0.1,0.33,5,5,6,5.5
28,train,224.65448,0.4967513,440.27777777777777,880.5555555555555,9,0.25472936034202576,0.5094587206840515,7,5,0.1,0.33,5,5,6,5.5
29,train,239.83018,0.4627395,474.75,949.5,8,0.2473047524690628,0.4946095049381256,7,5,0.1,0.33,5,5,6,5.5
30,train,291.16727,0.47786167,568.2857142857143,1136.5714285714287,7,0.2541511058807373,0.5083022117614746,7,5,0.1,0.33,5,5,6,5.5
30,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
31,train,256.8993,0.47793788,502.9375,1005.875,8,0.25619903206825256,0.5123980641365051,7,5,0.1,0.33,5,5,6,5.5
32,train,293.29755,0.46023083,567.3571428571429,1134.7142857142858,7,0.2584346532821655,0.516869306564331,7,5,0.1,0.33,5,5,6,5.5
33,train,226.26584,0.49697855,438.3333333333333,876.6666666666666,9,0.25883984565734863,0.5176796913146973,7,5,0.1,0.33,5,5,6,5.5
34,train,157.96822,0.4355963,343.59090909090907,687.1818181818181,11,0.23003265261650085,0.4600653052330017,7,5,0.1,0.33,5,5,6,5.5
35,train,305.73807,0.5066089,564.0,1128.0,6,0.27972424030303955,0.5594484806060791,7,5,0.1,0.33,5,5,6,5.5
35,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
36,train,197.46933,0.43673518,430.94444444444446,861.8888888888889,9,0.2264922857284546,0.4529845714569092,7,5,0.1,0.33,5,5,6,5.5
37,train,208.19447,0.49479198,411.3888888888889,822.7777777777778,9,0.2492319643497467,0.4984639286994934,7,5,0.1,0.33,5,5,6,5.5
38,train,200.5105,0.50966376,378.55,757.1,10,0.2646276354789734,0.5292552709579468,7,5,0.1,0.33,5,5,6,5.5
39,train,192.6805,0.4943242,381.5,763.0,10,0.2615104019641876,0.5230208039283752,7,5,0.1,0.33,5,5,6,5.5
40,train,226.75513,0.47343326,461.1875,922.375,8,0.2547970414161682,0.5095940828323364,7,5,0.1,0.33,5,5,6,5.5
40,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
41,train,264.2917,0.5036733,501.375,1002.75,8,0.2630559802055359,0.5261119604110718,7,5,0.1,0.33,5,5,6,5.5
42,train,225.20332,0.45900428,452.6111111111111,905.2222222222222,9,0.24952036142349243,0.49904072284698486,7,5,0.1,0.33,5,5,6,5.5
43,train,242.70819,0.4957872,453.6111111111111,907.2222222222222,9,0.2673799991607666,0.5347599983215332,7,5,0.1,0.33,5,5,6,5.5
44,train,361.56863,0.581675,577.7142857142857,1155.4285714285713,7,0.3121767044067383,0.6243534088134766,7,5,0.1,0.33,5,5,6,5.5
45,train,210.66107,0.48531786,415.1111111111111,830.2222222222222,9,0.2543051540851593,0.5086103081703186,7,5,0.1,0.33,5,5,6,5.5
45,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
46,train,273.06244,0.4897166,512.0,1024.0,7,0.26302048563957214,0.5260409712791443,7,5,0.1,0.33,5,5,6,5.5
47,train,217.15796,0.45157713,430.44444444444446,860.8888888888889,9,0.25278228521347046,0.5055645704269409,7,5,0.1,0.33,5,5,6,5.5
48,train,196.68199996948243,0.4570105504936876,409.1,818.2,10,0.24033430218696594,0.4806686043739319,7,5,0.1,0.33,5,5,6,5.5
49,train,227.44122,0.45747277,457.625,915.25,8,0.25344204902648926,0.5068840980529785,7,5,0.1,0.33,5,5,6,5.5
50,train,266.67578,0.5105821,494.625,989.25,8,0.2749246060848236,0.5498492121696472,7,5,0.1,0.33,5,5,6,5.5
50,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
1,train,389.59366,0.5214556,705.2,1410.4,5,0.27353334426879883,0.5470666885375977,8,5,0.1,0.5,5,5,6,5.5
2,train,240.73105,0.45658588,508.375,1016.75,8,0.23655369877815247,0.47310739755630493,8,5,0.1,0.5,5,5,6,5.5
3,train,281.97867,0.48786765,535.9285714285714,1071.857142857143,7,0.2653096914291382,0.5306193828582764,8,5,0.1,0.5,5,5,6,5.5
4,train,350.92908,0.54619014,616.1666666666666,1232.3333333333333,6,0.2860632538795471,0.5721265077590942,8,5,0.1,0.5,5,5,6,5.5
5,train,333.4047,0.54114664,612.6,1225.2,5,0.28534430265426636,0.5706886053085327,8,5,0.1,0.5,5,5,6,5.5
5,eval,4282.2685546875,4.828715991973877,866.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
6,train,207.9051,0.44603798,439.8888888888889,879.7777777777778,9,0.23871465027332306,0.4774293005466461,8,5,0.1,0.5,5,5,6,5.5
7,train,326.3756,0.5266592,599.1666666666666,1198.3333333333333,6,0.27770835161209106,0.5554167032241821,8,5,0.1,0.5,5,5,6,5.5
8,train,454.36963,0.5354048,786.2,1572.4,5,0.2897234559059143,0.5794469118118286,8,5,0.1,0.5,5,5,6,5.5
9,train,377.43518,0.49774066,673.25,1346.5,6,0.2817644476890564,0.5635288953781128,8,5,0.1,0.5,5,5,6,5.5
10,train,439.316,0.5109741,752.3,1504.6,5,0.2874706983566284,0.5749413967132568,8,5,0.1,0.5,5,5,6,5.5
10,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
11,train,443.8943,0.5168316,796.6,1593.2,5,0.2790217995643616,0.5580435991287231,8,5,0.1,0.5,5,5,6,5.5
12,train,439.3596,0.53418744,807.25,1614.5,4,0.28398364782333374,0.5679672956466675,8,5,0.1,0.5,5,5,6,5.5
13,train,330.2197,0.51532334,616.5833333333334,1233.1666666666667,6,0.26323309540748596,0.5264661908149719,8,5,0.1,0.5,5,5,6,5.5
14,train,376.86075,0.5474452,664.5,1329.0,6,0.28505152463912964,0.5701030492782593,8,5,0.1,0.5,5,5,6,5.5
15,train,568.2622,0.62249506,904.875,1809.75,4,0.313310444355011,0.626620888710022,8,5,0.1,0.5,5,5,6,5.5
15,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
16,train,375.4625,0.5405013,661.0,1322.0,6,0.28305304050445557,0.5661060810089111,8,5,0.1,0.5,5,5,6,5.5
17,train,341.6279,0.53728616,619.25,1238.5,6,0.2810942232608795,0.562188446521759,8,5,0.1,0.5,5,5,6,5.5
18,train,262.88577,0.49580812,511.14285714285717,1022.2857142857143,7,0.26433074474334717,0.5286614894866943,8,5,0.1,0.5,5,5,6,5.5
19,train,218.34644,0.47509623,450.77777777777777,901.5555555555555,9,0.24185755848884583,0.48371511697769165,8,5,0.1,0.5,5,5,6,5.5
20,train,320.32785,0.47585416,613.0833333333334,1226.1666666666667,6,0.26087260246276855,0.5217452049255371,8,5,0.1,0.5,5,5,6,5.5
20,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
21,train,626.94556,0.6435263,975.875,1951.75,4,0.322611004114151,0.645222008228302,8,5,0.1,0.5,5,5,6,5.5
22,train,255.61726,0.5006928,494.64285714285717,989.2857142857143,7,0.27015721797943115,0.5403144359588623,8,5,0.1,0.5,5,5,6,5.5
23,train,402.3806,0.5537948,676.3333333333334,1352.6666666666667,6,0.29630371928215027,0.5926074385643005,8,5,0.1,0.5,5,5,6,5.5
24,train,637.39575,0.6029361,1021.3333333333334,2042.6666666666667,3,0.30258214473724365,0.6051642894744873,8,5,0.1,0.5,5,5,6,5.5
25,train,361.20322,0.5535104,627.6666666666666,1255.3333333333333,6,0.28249305486679077,0.5649861097335815,8,5,0.1,0.5,5,5,6,5.5
25,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
26,train,482.7857,0.5097528,884.25,1768.5,4,0.2731371521949768,0.5462743043899536,8,5,0.1,0.5,5,5,6,5.5
27,train,233.38284,0.46230984,498.5,997.0,7,0.23879975080490112,0.47759950160980225,8,5,0.1,0.5,5,5,6,5.5
28,train,244.53195,0.5163273,471.14285714285717,942.2857142857143,7,0.2683928608894348,0.5367857217788696,8,5,0.1,0.5,5,5,6,5.5
29,train,313.12476,0.49704197,566.0,1132.0,7,0.2725711762905121,0.5451423525810242,8,5,0.1,0.5,5,5,6,5.5
30,train,299.92703,0.5049589,577.0,1154.0,7,0.2601514458656311,0.5203028917312622,8,5,0.1,0.5,5,5,6,5.5
30,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
31,train,333.55774,0.5287221,601.3333333333334,1202.6666666666667,6,0.27652257680892944,0.5530451536178589,8,5,0.1,0.5,5,5,6,5.5
32,train,293.08234,0.5172569,547.1,1094.2,5,0.29382145404815674,0.5876429080963135,8,5,0.1,0.5,5,5,6,5.5
33,train,291.3945,0.5232255,547.8333333333334,1095.6666666666667,6,0.2786003351211548,0.5572006702423096,8,5,0.1,0.5,5,5,6,5.5
34,train,254.98041,0.48462522,507.4375,1014.875,8,0.25275668501853943,0.5055133700370789,8,5,0.1,0.5,5,5,6,5.5
35,train,548.2657,0.5869282,919.625,1839.25,4,0.29789960384368896,0.5957992076873779,8,5,0.1,0.5,5,5,6,5.5
35,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
36,train,315.9338,0.5551105,555.5833333333334,1111.1666666666667,6,0.287601113319397,0.575202226638794,8,5,0.1,0.5,5,5,6,5.5
37,train,410.54694,0.592245,689.2,1378.4,5,0.29599663615226746,0.5919932723045349,8,5,0.1,0.5,5,5,6,5.5
38,train,332.0624,0.51267594,612.8333333333334,1225.6666666666667,6,0.2740594744682312,0.5481189489364624,8,5,0.1,0.5,5,5,6,5.5
39,train,208.7863,0.46178278,440.2142857142857,880.4285714285714,7,0.2554267346858978,0.5108534693717957,8,5,0.1,0.5,5,5,6,5.5
40,train,349.90634,0.4647057,653.75,1307.5,6,0.26511427760124207,0.5302285552024841,8,5,0.1,0.5,5,5,6,5.5
40,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
41,train,352.61514,0.5295589,627.75,1255.5,6,0.27301204204559326,0.5460240840911865,8,5,0.1,0.5,5,5,6,5.5
42,train,539.073,0.55088854,871.75,1743.5,4,0.31661707162857056,0.6332341432571411,8,5,0.1,0.5,5,5,6,5.5
43,train,478.14868,0.607087,771.1,1542.2,5,0.30689629912376404,0.6137925982475281,8,5,0.1,0.5,5,5,6,5.5
44,train,350.80368,0.53843474,652.8333333333334,1305.6666666666667,6,0.2736354470252991,0.5472708940505981,8,5,0.1,0.5,5,5,6,5.5
45,train,364.47925,0.5177187,661.1666666666666,1322.3333333333333,6,0.27338728308677673,0.5467745661735535,8,5,0.1,0.5,5,5,6,5.5
45,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
46,train,314.48547,0.47977757,609.8333333333334,1219.6666666666667,6,0.2598963677883148,0.5197927355766296,8,5,0.1,0.5,5,5,6,5.5
47,train,291.82074,0.5221299,546.7857142857143,1093.5714285714287,7,0.2677417993545532,0.5354835987091064,8,5,0.1,0.5,5,5,6,5.5
48,train,319.65952,0.5225361,576.1428571428571,1152.2857142857142,7,0.27815568447113037,0.5563113689422607,8,5,0.1,0.5,5,5,6,5.5
49,train,380.5337,0.5391148,676.4166666666666,1352.8333333333333,6,0.2821524143218994,0.5643048286437988,8,5,0.1,0.5,5,5,6,5.5
50,train,483.85248,0.6139751,777.8,1555.6,5,0.31169307231903076,0.6233861446380615,8,5,0.1,0.5,5,5,6,5.5
50,eval,4294.92724609375,4.783130741119384,875.2,nan,1,nan,nan,8,5,0.1,0.5,5,5,6,5.5,eval
1,train,247.87479,0.49731085,489.5,979.0,8,0.24997945129871368,0.49995890259742737,9,5,0.15,0.33,5,5,6,5.5
2,train,206.69148,0.46532574,425.3125,850.625,8,0.2524593472480774,0.5049186944961548,9,5,0.15,0.33,5,5,6,5.5
3,train,379.7566,0.548171,647.0833333333334,1294.1666666666667,6,0.2906649708747864,0.5813299417495728,9,5,0.15,0.33,5,5,6,5.5
4,train,337.21124,0.5504101,555.1428571428571,1110.2857142857142,7,0.29754066467285156,0.5950813293457031,9,5,0.15,0.33,5,5,6,5.5
5,train,341.69714,0.5075074,621.8333333333334,1243.6666666666667,6,0.26997655630111694,0.5399531126022339,9,5,0.15,0.33,5,5,6,5.5
5,eval,1837.0763793945312,3.3882419586181642,525.0,nan,1,nan,nan,9,5,0.15,0.33,5,5,6,5.5,eval
6,train,564.1042,0.5623535,920.6666666666666,1841.3333333333333,3,0.3123813271522522,0.6247626543045044,9,5,0.15,0.33,5,5,6,5.5
7,train,316.19308,0.5188628,563.2857142857143,1126.5714285714287,7,0.2802065312862396,0.5604130625724792,9,5,0.15,0.33,5,5,6,5.5
8,train,269.63953,0.5011372,509.9375,1019.875,8,0.26485055685043335,0.5297011137008667,9,5,0.15,0.33,5,5,6,5.5
9,train,246.3472,0.5260198,450.4375,900.875,8,0.2726248502731323,0.5452497005462646,9,5,0.15,0.33,5,5,6,5.5
10,train,406.93607,0.57249063,679.6666666666666,1359.3333333333333,6,0.29878008365631104,0.5975601673126221,9,5,0.15,0.33,5,5,6,5.5
10,eval,3627.239367675781,4.41367883682251,743.1,nan,1,nan,nan,9,5,0.15,0.33,5,5,6,5.5,eval
11,train,881.10266,0.67358124,1305.0,2610.0,2,0.34738725423812866,0.6947745084762573,9,5,0.15,0.33,5,5,6,5.5
12,train,348.49423,0.5385422,615.4166666666666,1230.8333333333333,6,0.2777206003665924,0.5554412007331848,9,5,0.15,0.33,5,5,6,5.5
13,train,362.54376,0.54329675,585.7,1171.4,5,0.3200374245643616,0.6400748491287231,9,5,0.15,0.33,5,5,6,5.5
14,train,429.2834,0.612436,689.625,1379.25,4,0.31926706433296204,0.6385341286659241,9,5,0.15,0.33,5,5,6,5.5
15,train,573.31055,0.5845708,904.0,1808.0,4,0.31709325313568115,0.6341865062713623,9,5,0.15,0.33,5,5,6,5.5
15,eval,2676.9741943359377,4.142031002044678,616.0,nan,1,nan,nan,9,5,0.15,0.33,5,5,6,5.5,eval
16,train,291.32184,0.57748127,492.6875,985.375,8,0.300903856754303,0.601807713508606,9,5,0.15,0.33,5,5,6,5.5
17,train,446.32245,0.571248,732.9,1465.8,5,0.3014691174030304,0.6029382348060608,9,5,0.15,0.33,5,5,6,5.5
18,train,571.1646,0.60107225,914.25,1828.5,4,0.3114822804927826,0.6229645609855652,9,5,0.15,0.33,5,5,6,5.5
19,train,313.19193,0.52568436,549.8571428571429,1099.7142857142858,7,0.2863941192626953,0.5727882385253906,9,5,0.15,0.33,5,5,6,5.5
20,train,373.956,0.5401436,648.7,1297.4,5,0.29804012179374695,0.5960802435874939,9,5,0.15,0.33,5,5,6,5.5
20,eval,4726.915515136719,4.65827054977417,942.2,nan,1,nan,nan,9,5,0.15,0.33,5,5,6,5.5,eval
21,train,453.86374,0.59419674,758.875,1517.75,4,0.3091586232185364,0.6183172464370728,9,5,0.15,0.33,5,5,6,5.5
22,train,427.57224,0.59266454,682.1666666666666,1364.3333333333333,6,0.3131611943244934,0.6263223886489868,9,5,0.15,0.33,5,5,6,5.5
23,train,524.05115,0.5896144,801.2,1602.4,5,0.32748037576675415,0.6549607515335083,9,5,0.15,0.33,5,5,6,5.5
24,train,347.95145,0.55031884,583.5714285714286,1167.142857142857,7,0.29783251881599426,0.5956650376319885,9,5,0.15,0.33,5,5,6,5.5
25,train,408.79718,0.5140863,704.8,1409.6,5,0.28939464688301086,0.5787892937660217,9,5,0.15,0.33,5,5,6,5.5
25,eval,4734.170983886719,4.7010297775268555,931.4,nan,1,nan,nan,9,5,0.15,0.33,5,5,6,5.5,eval
26,train,442.26425,0.53495824,754.6,1509.2,5,0.2960750460624695,0.592150092124939,9,5,0.15,0.33,5,5,6,5.5
27,train,363.46567,0.5845075,589.9166666666666,1179.8333333333333,6,0.30771395564079285,0.6154279112815857,9,5,0.15,0.33,5,5,6,5.5
28,train,464.44238,0.62883735,712.4,1424.8,5,0.3210097551345825,0.642019510269165,9,5,0.15,0.33,5,5,6,5.5
29,train,529.6353,0.6498509,806.5,1613.0,5,0.32957056164741516,0.6591411232948303,9,5,0.15,0.33,5,5,6,5.5
30,train,678.3415,0.6526426,1027.3333333333333,2054.6666666666665,3,0.3261929452419281,0.6523858904838562,9,5,0.15,0.33,5,5,6,5.5
30,eval,4734.170983886719,4.7010297775268555,931.4,nan,1,nan,nan,9,5,0.15,0.33,5,5,6,5.5,eval
31,train,472.29834,0.5942544,768.7,1537.4,5,0.3105746805667877,0.6211493611335754,9,5,0.15,0.33,5,5,6,5.5
32,train,491.91705,0.6269561,751.3,1502.6,5,0.32476282119750977,0.6495256423950195,9,5,0.15,0.33,5,5,6,5.5
33,train,648.57983,0.5825092,1058.1666666666667,2116.3333333333335,3,0.308640718460083,0.617281436920166,9,5,0.15,0.33,5,5,6,5.5
34,train,808.6875,0.6715599,1198.0,2396.0,3,0.34211575984954834,0.6842315196990967,9,5,0.15,0.33,5,5,6,5.5
35,train,355.56052,0.5764727,576.8333333333334,1153.6666666666667,6,0.3086332082748413,0.6172664165496826,9,5,0.15,0.33,5,5,6,5.5
35,eval,4734.170983886719,4.7010297775268555,931.4,nan,1,nan,nan,9,5,0.15,0.33,5,5,6,5.5,eval
36,train,555.76086,0.6294595,840.75,1681.5,4,0.3383104205131531,0.6766208410263062,9,5,0.15,0.33,5,5,6,5.5
37,train,619.52136,0.64892626,928.875,1857.75,4,0.3273469805717468,0.6546939611434937,9,5,0.15,0.33,5,5,6,5.5
38,train,415.30118,0.5646599,685.0,1370.0,5,0.306199848651886,0.612399697303772,9,5,0.15,0.33,5,5,6,5.5
39,train,656.75836,0.6470719,1004.8333333333334,2009.6666666666667,3,0.33277493715286255,0.6655498743057251,9,5,0.15,0.33,5,5,6,5.5
40,train,432.70575,0.6077957,677.6,1355.2,5,0.323203444480896,0.646406888961792,9,5,0.15,0.33,5,5,6,5.5
